,aspect_term,polarity,review_text
2275,['pizza'],0,"['the', 'sicilian', 'is', 'my', 'favorite', 'it', 'is', 'moist', 'not', 'dry', 'like', 'most', 'places', 'but', 'all', 'their', 'aspect', 'term', 'is', 'great']"
2276,['sicilian'],0,"['the', 'aspect', 'term', 'is', 'my', 'favorite', 'it', 'is', 'moist', 'not', 'dry', 'like', 'most', 'places', 'but', 'all', 'their', 'pizza', 'is', 'great']"
2277,"['downstairs', 'lounge']",0,"['aspect', 'term', 'is', 'always', 'a', 'good', 'attraction']"
2278,"['menu', 'prices']",2,"['the', 'aspect', 'term', 'are', 'a', 'bit', 'expensive', 'for', 'what', 'you', 'get', 'in', 'quality', 'and', 'portion', 'size']"
2279,['quality'],2,"['the', 'menu', 'prices', 'are', 'a', 'bit', 'expensive', 'for', 'what', 'you', 'get', 'in', 'aspect', 'term', 'and', 'portion', 'size']"
2280,"['portion', 'size']",2,"['the', 'menu', 'prices', 'are', 'a', 'bit', 'expensive', 'for', 'what', 'you', 'get', 'in', 'quality', 'and', 'aspect', 'term']"
2281,['food'],0,"['the', 'aspect', 'term', 'was', 'amazing', 'and', 'the', 'service', 'was', 'prompt', 'and', 'helpful', 'but', 'not', 'over', 'bearing', 'or', 'rushed']"
2282,['service'],0,"['the', 'food', 'was', 'amazing', 'and', 'the', 'aspect', 'term', 'was', 'prompt', 'and', 'helpful', 'but', 'not', 'over', 'bearing', 'or', 'rushed']"
2283,['food'],1,"['aspect', 'term', 'was', 'delivered', 'by', 'a', 'busboy', 'not', 'waiter', 'we', 'got', 'no', 'cheese', 'offered', 'for', 'the', 'pasta', 'our', 'water', 'and', 'wine', 'glasses', 'remained', 'empty', 'our', 'entire', 'meal', 'when', 'we', 'would', 'have', 'easily', 'spent', 'another', '20', 'on', 'wine']"
2284,['busboy'],2,"['food', 'was', 'delivered', 'by', 'a', 'aspect', 'term', 'not', 'waiter', 'we', 'got', 'no', 'cheese', 'offered', 'for', 'the', 'pasta', 'our', 'water', 'and', 'wine', 'glasses', 'remained', 'empty', 'our', 'entire', 'meal', 'when', 'we', 'would', 'have', 'easily', 'spent', 'another', '20', 'on', 'wine']"
2285,['waiter'],2,"['food', 'was', 'delivered', 'by', 'a', 'busboy', 'not', 'aspect', 'term', 'we', 'got', 'no', 'cheese', 'offered', 'for', 'the', 'pasta', 'our', 'water', 'and', 'wine', 'glasses', 'remained', 'empty', 'our', 'entire', 'meal', 'when', 'we', 'would', 'have', 'easily', 'spent', 'another', '20', 'on', 'wine']"
2286,['cheese'],2,"['food', 'was', 'delivered', 'by', 'a', 'busboy', 'not', 'waiter', 'we', 'got', 'no', 'aspect', 'term', 'offered', 'for', 'the', 'pasta', 'our', 'water', 'and', 'wine', 'glasses', 'remained', 'empty', 'our', 'entire', 'meal', 'when', 'we', 'would', 'have', 'easily', 'spent', 'another', '20', 'on', 'wine']"
2287,['pasta'],2,"['food', 'was', 'delivered', 'by', 'a', 'busboy', 'not', 'waiter', 'we', 'got', 'no', 'cheese', 'offered', 'for', 'the', 'aspect', 'term', 'our', 'water', 'and', 'wine', 'glasses', 'remained', 'empty', 'our', 'entire', 'meal', 'when', 'we', 'would', 'have', 'easily', 'spent', 'another', '20', 'on', 'wine']"
2288,"['water', 'and', 'wine', 'glasses']",2,"['food', 'was', 'delivered', 'by', 'a', 'busboy', 'not', 'waiter', 'we', 'got', 'no', 'cheese', 'offered', 'for', 'the', 'pasta', 'our', 'aspect', 'term', 'remained', 'empty', 'our', 'entire', 'meal', 'when', 'we', 'would', 'have', 'easily', 'spent', 'another', '20', 'on', 'wine']"
2289,['wine'],1,"['food', 'was', 'delivered', 'by', 'a', 'busboy', 'not', 'waiter', 'we', 'got', 'no', 'cheese', 'offered', 'for', 'the', 'pasta', 'our', 'water', 'and', 'wine', 'glasses', 'remained', 'empty', 'our', 'entire', 'meal', 'when', 'we', 'would', 'have', 'easily', 'spent', 'another', '20', 'on', 'aspect', 'term']"
2290,['meal'],1,"['food', 'was', 'delivered', 'by', 'a', 'busboy', 'not', 'waiter', 'we', 'got', 'no', 'cheese', 'offered', 'for', 'the', 'pasta', 'our', 'water', 'and', 'wine', 'glasses', 'remained', 'empty', 'our', 'entire', 'aspect', 'term', 'when', 'we', 'would', 'have', 'easily', 'spent', 'another', '20', 'on', 'wine']"
2291,['takeout'],0,"['the', 'aspect', 'term', 'is', 'great', 'too', 'since', 'they', 'give', 'high', 'quality', 'tupperware', 'as', 'well']"
2292,['food'],2,"['the', 'aspect', 'term', 'was', 'not', 'fresh', 'the', 'sauces', 'were', 'bland', 'and', 'very', 'oily']"
2293,['sauces'],2,"['the', 'food', 'was', 'not', 'fresh', 'the', 'aspect', 'term', 'were', 'bland', 'and', 'very', 'oily']"
2294,"['prix', 'fixe', 'meal']",2,"['could', 'be', 'pricey', 'without', 'a', 'aspect', 'term']"
2295,['ambiance'],0,"['this', 'is', 'definitely', 'an', 'excellent', 'date', 'spot', 'because', 'of', 'the', 'aspect', 'term', 'and', 'on', 'the', 'weekends', 'the', 'night', 'scene', 'is', 'more', 'than', 'alive']"
2296,"['night', 'scene']",0,"['this', 'is', 'definitely', 'an', 'excellent', 'date', 'spot', 'because', 'of', 'the', 'ambiance', 'and', 'on', 'the', 'weekends', 'the', 'aspect', 'term', 'is', 'more', 'than', 'alive']"
2297,['spot'],0,"['this', 'is', 'definitely', 'an', 'excellent', 'date', 'aspect', 'term', 'because', 'of', 'the', 'ambiance', 'and', 'on', 'the', 'weekends', 'the', 'night', 'scene', 'is', 'more', 'than', 'alive']"
2298,['expresso'],0,"['one', 'of', 'us', 'actually', 'liked', 'the', 'aspect', 'term', ""that's"", 'it']"
2299,['waitress'],0,"['again', 'the', 'aspect', 'term', 'was', 'awesome']"
2300,['shows'],0,"['i', 'loved', 'everythig', 'about', 'it', 'especially', 'the', 'aspect', 'term', 'and', 'actors']"
2301,['actors'],0,"['i', 'loved', 'everythig', 'about', 'it', 'especially', 'the', 'shows', 'and', 'aspect', 'term']"
2302,['service'],0,"['the', 'aspect', 'term', 'was', 'fast', 'and', 'friendly', 'and', 'the', 'food', 'was', 'very', 'tasty', 'and', 'they', 'had', 'the', 'best', 'hot', 'sauce', 'to', 'add', 'to', 'your', 'meals']"
2303,['food'],0,"['the', 'service', 'was', 'fast', 'and', 'friendly', 'and', 'the', 'aspect', 'term', 'was', 'very', 'tasty', 'and', 'they', 'had', 'the', 'best', 'hot', 'sauce', 'to', 'add', 'to', 'your', 'meals']"
2304,"['hot', 'sauce']",0,"['the', 'service', 'was', 'fast', 'and', 'friendly', 'and', 'the', 'food', 'was', 'very', 'tasty', 'and', 'they', 'had', 'the', 'best', 'aspect', 'term', 'to', 'add', 'to', 'your', 'meals']"
2305,['meals'],1,"['the', 'service', 'was', 'fast', 'and', 'friendly', 'and', 'the', 'food', 'was', 'very', 'tasty', 'and', 'they', 'had', 'the', 'best', 'hot', 'sauce', 'to', 'add', 'to', 'your', 'aspect', 'term']"
2306,['food'],1,"['the', 'aspect', 'term', 'was', 'just', 'ok', 'i', 'would', 'never', 'go', 'back']"
2307,['ambiance'],2,"['zero', 'aspect', 'term', 'to', 'boot']"
2308,['service'],0,"['scalina', 'fedeli', 'reminded', 'me', 'why', 'aspect', 'term', 'is', 'so', 'integral', 'to', 'fine', 'dining']"
2309,['dining'],0,"['scalina', 'fedeli', 'reminded', 'me', 'why', 'service', 'is', 'so', 'integral', 'to', 'fine', 'aspect', 'term']"
2310,"['thai', 'popcorn']",0,"['i', 'recommend', 'the', 'aspect', 'term']"
2311,['drinks'],0,"['everything', 'looks', 'great', 'the', 'aspect', 'term', 'the', 'decor', 'the', 'food', 'even', 'the', 'people']"
2312,['decor'],0,"['everything', 'looks', 'great', 'the', 'drinks', 'the', 'aspect', 'term', 'the', 'food', 'even', 'the', 'people']"
2313,['food'],0,"['everything', 'looks', 'great', 'the', 'drinks', 'the', 'decor', 'the', 'aspect', 'term', 'even', 'the', 'people']"
2314,['chef'],2,"['as', 'soon', 'as', 'my', 'father', 'lifted', 'his', 'pen', 'from', 'the', 'check', 'a', 'aspect', 'term', 'appeared', 'to', 'usher', 'us', 'out']"
2315,['check'],1,"['as', 'soon', 'as', 'my', 'father', 'lifted', 'his', 'pen', 'from', 'the', 'aspect', 'term', 'a', 'chef', 'appeared', 'to', 'usher', 'us', 'out']"
2316,['parathas'],0,"['the', 'aspect', 'term', 'and', 'kebabs', 'are', 'made', 'when', 'ordered', 'ensuring', 'a', 'level', 'of', 'freshness', 'that', 'is', 'unsurpassed']"
2317,['kebabs'],0,"['the', 'parathas', 'and', 'aspect', 'term', 'are', 'made', 'when', 'ordered', 'ensuring', 'a', 'level', 'of', 'freshness', 'that', 'is', 'unsurpassed']"
2318,['tuna'],0,"['the', 'aspect', 'term', 'and', 'wasabe', 'potatoes', 'are', 'excellent']"
2319,"['wasabe', 'potatoes']",0,"['the', 'tuna', 'and', 'aspect', 'term', 'are', 'excellent']"
2320,"['coat', 'check', 'girls']",2,"['the', 'only', 'disappointment', 'was', 'the', 'aspect', 'term', 'who', ""didn't"", 'seem', 'to', 'know', 'what', 'a', 'customer', 'is', 'on', 'a', 'realtively', 'non', 'busy', 'night', 'for', 'the', 'coat', 'check', 'girls']"
2321,"['coat', 'check', 'girls']",2,"['the', 'only', 'disappointment', 'was', 'the', 'coat', 'check', 'girls', 'who', ""didn't"", 'seem', 'to', 'know', 'what', 'a', 'customer', 'is', 'on', 'a', 'realtively', 'non', 'busy', 'night', 'for', 'the', 'aspect', 'term']"
2322,['food'],0,"['my', 'fiance', 'took', 'me', 'to', 'scopa', 'last', 'week', 'for', 'my', 'birthday', 'and', 'i', ""couldn't"", 'believe', 'the', 'aspect', 'term']"
2323,['beer'],0,"['ummm', 'the', 'aspect', 'term', 'was', 'cold']"
2324,['desserts'],0,"['we', 'had', 'great', 'aspect', 'term', 'including', 'the', 'best', 'cannoli', ""i've"", 'ever', 'had', 'and', 'then', 'they', 'offered', 'an', 'after', 'dinner', 'drink', 'on', 'the', 'house']"
2325,['cannoli'],0,"['we', 'had', 'great', 'desserts', 'including', 'the', 'best', 'aspect', 'term', ""i've"", 'ever', 'had', 'and', 'then', 'they', 'offered', 'an', 'after', 'dinner', 'drink', 'on', 'the', 'house']"
2326,"['after', 'dinner', 'drink']",0,"['we', 'had', 'great', 'desserts', 'including', 'the', 'best', 'cannoli', ""i've"", 'ever', 'had', 'and', 'then', 'they', 'offered', 'an', 'aspect', 'term', 'on', 'the', 'house']"
2327,"['outdoor', 'seating']",0,"['good', 'crowd', 'good', 'aspect', 'term', 'with', 'a', 'hip', 'japanese', 'vibe']"
2328,['vibe'],0,"['good', 'crowd', 'good', 'outdoor', 'seating', 'with', 'a', 'hip', 'japanese', 'aspect', 'term']"
2329,['room'],1,"['we', 'asked', 'to', 'be', 'moved', 'which', 'took', 'half', 'an', 'hour', 'and', 'then', 'were', 'seated', 'in', 'a', 'high', 'traffic', 'area', 'in', 'the', 'back', 'even', 'though', 'the', 'rest', 'of', 'the', 'aspect', 'term', 'was', 'practically', 'empty']"
2330,['area'],2,"['we', 'asked', 'to', 'be', 'moved', 'which', 'took', 'half', 'an', 'hour', 'and', 'then', 'were', 'seated', 'in', 'a', 'high', 'traffic', 'aspect', 'term', 'in', 'the', 'back', 'even', 'though', 'the', 'rest', 'of', 'the', 'room', 'was', 'practically', 'empty']"
2331,['owners'],0,"['good', 'to', 'find', 'a', 'restaurant', 'where', 'the', 'aspect', 'term', 'have', 'some', 'imagination', 'and', 'they', 'have', 'actually', 'pulled', 'it', 'off', 'like', 'in', 'this', 'case']"
2332,['ambiance'],0,"['however', 'their', 'popularity', 'has', 'yet', 'to', 'slow', 'down', 'and', 'i', 'still', 'find', 'myself', 'drawn', 'to', 'their', 'aspect', 'term', 'and', 'delectable', 'reputation']"
2333,['tanks'],2,"['where', 'aspect', 'term', 'in', 'other', 'chinatown', 'restaurants', 'display', 'a', 'lurking', 'myriad', 'of', 'sad', 'looking', 'marine', 'life', 'in', 'their', 'murky', 'waters', 'the', 'tanks', 'at', ""ping's"", 'are', 'clear', 'as', 'glass', 'with', 'healthy', 'looking', 'creatures', 'who', 'do', 'not', 'yet', 'know', 'that', 'they', 'will', 'be', 'part', 'of', 'some', 'dim', 'sum', ""lover's"", 'brunch']"
2334,['tanks'],0,"['where', 'tanks', 'in', 'other', 'chinatown', 'restaurants', 'display', 'a', 'lurking', 'myriad', 'of', 'sad', 'looking', 'marine', 'life', 'in', 'their', 'murky', 'waters', 'the', 'aspect', 'term', 'at', ""ping's"", 'are', 'clear', 'as', 'glass', 'with', 'healthy', 'looking', 'creatures', 'who', 'do', 'not', 'yet', 'know', 'that', 'they', 'will', 'be', 'part', 'of', 'some', 'dim', 'sum', ""lover's"", 'brunch']"
2335,"['dim', 'sum']",1,"['where', 'tanks', 'in', 'other', 'chinatown', 'restaurants', 'display', 'a', 'lurking', 'myriad', 'of', 'sad', 'looking', 'marine', 'life', 'in', 'their', 'murky', 'waters', 'the', 'tanks', 'at', ""ping's"", 'are', 'clear', 'as', 'glass', 'with', 'healthy', 'looking', 'creatures', 'who', 'do', 'not', 'yet', 'know', 'that', 'they', 'will', 'be', 'part', 'of', 'some', 'aspect', 'term', ""lover's"", 'brunch']"
2336,['brunch'],1,"['where', 'tanks', 'in', 'other', 'chinatown', 'restaurants', 'display', 'a', 'lurking', 'myriad', 'of', 'sad', 'looking', 'marine', 'life', 'in', 'their', 'murky', 'waters', 'the', 'tanks', 'at', ""ping's"", 'are', 'clear', 'as', 'glass', 'with', 'healthy', 'looking', 'creatures', 'who', 'do', 'not', 'yet', 'know', 'that', 'they', 'will', 'be', 'part', 'of', 'some', 'dim', 'sum', ""lover's"", 'aspect', 'term']"
2337,['halibut'],2,"['the', 'aspect', 'term', 'was', 'too', 'salty', 'dessert', 'was', 'so', 'so', ""don't"", 'waste', 'any', 'of', 'your', 'calories', 'and', 'service', 'was', 'poor']"
2338,['dessert'],1,"['the', 'halibut', 'was', 'too', 'salty', 'aspect', 'term', 'was', 'so', 'so', ""don't"", 'waste', 'any', 'of', 'your', 'calories', 'and', 'service', 'was', 'poor']"
2339,['service'],2,"['the', 'halibut', 'was', 'too', 'salty', 'dessert', 'was', 'so', 'so', ""don't"", 'waste', 'any', 'of', 'your', 'calories', 'and', 'aspect', 'term', 'was', 'poor']"
2340,['view'],0,"['the', 'aspect', 'term', 'is', 'spectacular', 'and', 'the', 'food', 'is', 'great']"
2341,['food'],0,"['the', 'view', 'is', 'spectacular', 'and', 'the', 'aspect', 'term', 'is', 'great']"
2342,['food'],1,"['the', 'place', ""wasn't"", 'too', 'hard', 'to', 'find', 'but', 'it', 'was', 'kind', 'of', 'packed', 'as', 'soon', 'as', 'my', 'boyfriend', 'and', 'i', 'got', 'our', 'aspect', 'term', 'the', 'line', 'reached', 'the', 'door']"
2343,['bagels'],0,"['good', 'aspect', 'term', 'and', 'good', 'cream', 'cheese']"
2344,"['cream', 'cheese']",0,"['good', 'bagels', 'and', 'good', 'aspect', 'term']"
2345,['food'],0,"['the', 'aspect', 'term', 'is', 'wonderful', 'tasty', 'and', 'filling', 'and', 'the', 'service', 'is', 'professional', 'and', 'friendly']"
2346,['service'],0,"['the', 'food', 'is', 'wonderful', 'tasty', 'and', 'filling', 'and', 'the', 'aspect', 'term', 'is', 'professional', 'and', 'friendly']"
2347,['priced'],0,"['it', 'is', 'also', 'extremely', 'well', 'aspect', 'term']"
2348,['service'],0,"['always', 'great', 'aspect', 'term']"
2349,['food'],0,"['i', 'am', 'happy', 'i', 'did', 'the', 'aspect', 'term', 'was', 'awsome']"
2350,"['chicken', 'casserole']",2,"['we', 'ordered', 'the', 'aspect', 'term', 'but', 'what', 'we', 'got', 'were', 'a', 'few', 'small', 'pieces', 'of', 'chicken', 'all', 'dark', 'meat', 'and', 'on', 'the', 'bone']"
2351,['chicken'],2,"['we', 'ordered', 'the', 'chicken', 'casserole', 'but', 'what', 'we', 'got', 'were', 'a', 'few', 'small', 'pieces', 'of', 'aspect', 'term', 'all', 'dark', 'meat', 'and', 'on', 'the', 'bone']"
2352,['meat'],2,"['we', 'ordered', 'the', 'chicken', 'casserole', 'but', 'what', 'we', 'got', 'were', 'a', 'few', 'small', 'pieces', 'of', 'chicken', 'all', 'dark', 'aspect', 'term', 'and', 'on', 'the', 'bone']"
2353,['mezzanine'],2,"['a', 'bit', 'breezy', 'up', 'there', 'on', 'the', 'aspect', 'term', 'from', 'the', 'wind', 'coming', 'from', 'the', 'tracks']"
2354,"['valentines', 'day', 'dinner']",1,"['i', 'went', 'to', 'df', 'for', 'aspect', 'term']"
2355,"['jelly', 'fish']",0,"['i', 'recommend', 'the', 'aspect', 'term', 'drunken', 'chicken', 'and', 'the', 'soupy', 'dumplings', 'certainly', 'the', 'stir', 'fry', 'blue', 'crab']"
2356,"['drunken', 'chicken']",0,"['i', 'recommend', 'the', 'jelly', 'fish', 'aspect', 'term', 'and', 'the', 'soupy', 'dumplings', 'certainly', 'the', 'stir', 'fry', 'blue', 'crab']"
2357,"['soupy', 'dumplings']",0,"['i', 'recommend', 'the', 'jelly', 'fish', 'drunken', 'chicken', 'and', 'the', 'aspect', 'term', 'certainly', 'the', 'stir', 'fry', 'blue', 'crab']"
2358,"['stir', 'fry', 'blue', 'crab']",0,"['i', 'recommend', 'the', 'jelly', 'fish', 'drunken', 'chicken', 'and', 'the', 'soupy', 'dumplings', 'certainly', 'the', 'aspect', 'term']"
2359,['shows'],0,"['i', 'loved', 'the', 'aspect', 'term']"
2360,['dumplings'],0,"['we', 'could', 'have', 'made', 'a', 'meal', 'of', 'the', 'yummy', 'aspect', 'term', 'from', 'the', 'dumpling', 'menu']"
2361,['meal'],0,"['we', 'could', 'have', 'made', 'a', 'aspect', 'term', 'of', 'the', 'yummy', 'dumplings', 'from', 'the', 'dumpling', 'menu']"
2362,"['dumpling', 'menu']",0,"['we', 'could', 'have', 'made', 'a', 'meal', 'of', 'the', 'yummy', 'dumplings', 'from', 'the', 'aspect', 'term']"
2363,['aesthetics'],2,"['the', 'aspect', 'term', 'of', 'this', 'place', 'are', 'like', 'an', 'airport', 'lounge']"
2364,['place'],2,"['the', 'aesthetics', 'of', 'this', 'aspect', 'term', 'are', 'like', 'an', 'airport', 'lounge']"
2365,"['box', 'wine']",0,"['then', 'get', 'ripped', 'on', 'free', 'aspect', 'term']"
2366,['food'],0,"['my', 'wife', 'and', 'i', 'ate', 'here', 'earlier', 'this', 'week', 'and', 'have', 'not', 'stopped', 'ranting', 'and', 'raving', 'about', 'the', 'aspect', 'term']"
2367,['fish'],2,"['if', 'you', ""don't"", 'mind', 'pre', 'sliced', 'low', 'quality', 'aspect', 'term', 'unfriendly', 'staff', 'and', 'a', 'sushi', 'chef', 'that', 'looks', 'like', 'he', 'is', 'miserable', 'then', 'this', 'is', 'your', 'place']"
2368,['staff'],2,"['if', 'you', ""don't"", 'mind', 'pre', 'sliced', 'low', 'quality', 'fish', 'unfriendly', 'aspect', 'term', 'and', 'a', 'sushi', 'chef', 'that', 'looks', 'like', 'he', 'is', 'miserable', 'then', 'this', 'is', 'your', 'place']"
2369,"['sushi', 'chef']",2,"['if', 'you', ""don't"", 'mind', 'pre', 'sliced', 'low', 'quality', 'fish', 'unfriendly', 'staff', 'and', 'a', 'aspect', 'term', 'that', 'looks', 'like', 'he', 'is', 'miserable', 'then', 'this', 'is', 'your', 'place']"
2370,['food'],1,"['the', 'aspect', 'term', 'itself', 'was', 'just', 'ok', 'nothing', 'spectacular', 'but', 'the', 'service', 'was', 'awful']"
2371,['service'],2,"['the', 'food', 'itself', 'was', 'just', 'ok', 'nothing', 'spectacular', 'but', 'the', 'aspect', 'term', 'was', 'awful']"
2372,['pizza'],0,"['the', 'aspect', 'term', 'is', 'yummy', 'and', 'i', 'like', 'the', 'atmoshpere']"
2373,['atmoshpere'],0,"['the', 'pizza', 'is', 'yummy', 'and', 'i', 'like', 'the', 'aspect', 'term']"
2374,['seats'],2,"['as', 'there', 'were', 'so', 'many', 'to', 'choose', 'from', 'we', 'wandered', 'up', 'and', 'down', 'the', 'street', 'looking', 'in', 'the', 'windows', 'and', 'such', 'noticicing', 'many', 'empty', 'aspect', 'term', 'except', 'at', 'taj', 'mahal']"
2375,['roll'],2,"['also', ""don't"", 'plan', 'on', 'asking', 'for', 'your', 'favorite', 'aspect', 'term', 'if', ""it's"", 'not', 'on', 'the', 'menu', 'you', ""can't"", 'have', 'it']"
2376,['menu'],2,"['also', ""don't"", 'plan', 'on', 'asking', 'for', 'your', 'favorite', 'roll', 'if', ""it's"", 'not', 'on', 'the', 'aspect', 'term', 'you', ""can't"", 'have', 'it']"
2377,['food'],0,"['good', 'aspect', 'term']"
2378,['sashimi'],2,"['those', 'rolls', 'were', 'big', 'but', 'not', 'good', 'and', 'aspect', 'term', ""wasn't"", 'fresh']"
2379,"['pesto', 'pizza']",0,"['the', 'aspect', 'term', 'was', 'excellent', 'thin', 'crust', 'pizza', 'with', 'a', 'nice', 'amount', 'of', 'spicy', 'italian', 'cheese', 'that', ""i'd"", 'never', 'heard', 'of', 'before']"
2380,"['italian', 'chees']",0,"['the', 'pesto', 'pizza', 'was', 'excellent', 'thin', 'crust', 'pizza', 'with', 'a', 'nice', 'amount', 'of', 'spicy', 'aspect', 'terme', 'that', ""i'd"", 'never', 'heard', 'of', 'before']"
2381,"['thin', 'crust', 'pizza']",0,"['the', 'pesto', 'pizza', 'was', 'excellent', 'aspect', 'term', 'with', 'a', 'nice', 'amount', 'of', 'spicy', 'italian', 'cheese', 'that', ""i'd"", 'never', 'heard', 'of', 'before']"
2382,"['shrimp', 'appetizer']",0,"['try', 'the', 'spicy', 'aspect', 'term', 'again', 'not', 'the', 'greatest', 'value', 'in', 'the', 'world', 'but', 'worth', 'the', 'price', 'and', 'the', 'lamb', 'vindaloo', 'is', 'great']"
